group_id,experiment_id,question_id,stage_2_i,s1_mean_value,consensus_value,raters_fermi_mean,raters_number_mean,features_fermi_whitelist,features_number_whitelist,features_ff_mean,features_ff_std,features_ff_min,features_ff_25%,features_ff_50%,features_ff_75%,features_ff_max,features_ff_percentile_90
459,1,6,1,17,8,0,9.8,0,0.16,0.132920365,0.102662123,-0.168125609,0.068773571,0.125012762,0.194726256,0.420840983,0.272827183
459,1,2,2,750.25,500,2.9,8.4,0.086956522,0.130434783,0.156105666,0.115488671,-0.078183427,0.081546894,0.128758951,0.208864693,0.600880596,0.283593292
459,1,5,3,29,20,0.8,8.6,0.071428571,0.714285714,0.123032188,0.105068295,-0.179449731,0.055776438,0.120496085,0.177555723,0.493277444,0.250296517
459,1,4,4,6500,10000,0.4,8.8,0.0625,0.375,0.087299059,0.091100429,-0.078179411,0.020415158,0.069090778,0.133797752,0.638005297,
462,1,6,1,11.5,6,7.3,3.7,0.161290323,0.322580645,0.148744369,0.12923507,-0.179449731,0.077677777,0.132053999,0.201588603,1.000000038,0.281233749
462,1,7,2,166.25,7,8,0.7,0.166666667,0,0.122818318,0.143813938,-0.179449731,0.038800916,0.09230226,0.162898685,0.999999976,0.303956631
462,1,3,3,542.5,3,8.2,1.3,0.272727273,0.363636364,0.111814419,0.099540492,-0.079626522,0.05193892,0.096017627,0.151148515,0.516766342,0.220765222
462,1,2,4,239.75,2,8.8,0.4,0.291666667,0.083333333,0.173516859,0.167045039,-0.138118728,0.078004756,0.136570157,0.212717698,0.999999983,0.329280573
472,1,7,1,195,170,8.5,3.1,0.235294118,0.205882353,0.125754451,0.139066721,-0.163767053,0.041782857,0.105063997,0.169715922,0.81865854,0.283593292
472,1,1,2,95,160,8.5,1.5,0.243243243,0.108108108,0.108555689,0.113699812,-0.10604021,0.042679483,0.088774486,0.15565577,1.000000031,0.237724763
472,1,8,3,50,75,8.8,1.3,0.192307692,0.269230769,0.134553281,0.157861149,-0.194561451,0.040504704,0.112131386,0.209454764,1.000000124,0.295312407
472,1,6,4,34.5,15,7.6,2.6,0.214285714,0.178571429,0.155961892,0.133176636,-0.179449731,0.081822773,0.133372238,0.210929028,1.000000008,0.294684524
473,1,7,1,52.75,100,6.555555556,5.555555556,0.12,0.2,0.133888065,0.167746311,-0.092368686,0.044948589,0.102952456,0.160569202,1.000000007,0.304384118
473,1,5,2,8.75,17,6.333333333,3.888888889,0.107142857,0.178571429,0.115618798,0.112620253,-0.162073676,0.045585307,0.112841038,0.172104101,0.99999997,0.238384034
473,1,4,4,1444,10500,9.666666667,0.333333333,0.222222222,0,0.125391974,0.132927572,-0.179449731,0.043071178,0.109079399,0.194725831,1.000000004,
474,1,2,1,230,100,4.6,5.1,0.05,0.25,0.137053946,0.130576168,-0.078183427,0.05448467,0.107993644,0.186812099,0.999999983,0.285938439
474,1,4,2,5753,8000,6.3,4.5,0.454545455,0.181818182,0.113294832,0.129552271,-0.076383626,0.043071178,0.09839179,0.156686353,1.000000004,
474,1,5,4,29.33333333,30,6.8,1.8,0.1,0.15,0.111039763,0.115331914,-0.179449731,0.047411572,0.107817833,0.167422703,0.99999997,0.233037688
475,1,3,1,1250193.75,400,0.3,9.5,0,0.114285714,0.10044818,0.07684569,-0.095429964,0.045391662,0.091345298,0.141963797,0.3385803,0.211228749
475,1,1,2,140,201,7.5,3,0.142857143,0.142857143,0.114010824,0.114431762,-0.100867542,0.052245044,0.090398744,0.155556707,1.000000031,0.229760831
475,1,2,3,321.75,206,0,5.1,0,0.28,0.107428956,0.079013556,-0.055155175,0.054406853,0.096827445,0.147335976,0.388296572,0.204768914
475,1,6,4,11.25,9,6.7,3.2,0.145833333,0.1875,0.141742119,0.124443246,-0.179449731,0.070471577,0.130590527,0.19397354,1.000000038,0.270274343
476,1,4,1,5950,8000,8.3,1.3,0.171428571,0.085714286,0.118654929,0.106024759,-0.119356407,0.050400255,0.112932134,0.181372377,1.000000004,
476,1,3,4,200000433.3,500,7.5,1.9,0.153846154,0.076923077,0.118857527,0.112522943,-0.04105208,0.045089627,0.09550049,0.159969482,0.811430943,0.223958909
477,1,6,1,7.666666667,6,4.7,4.4,0.142857143,0.071428571,0.138309161,0.119054188,-0.179449731,0.058724981,0.128166728,0.189986611,0.999999956,0.284377889
477,1,4,2,4637.75,5000,5.5,5.6,0.166666667,0.277777778,0.100291741,0.094425669,-0.078183427,0.031912141,0.084101226,0.17167804,0.489682575,
